"","year","unitid","inst_name","address","state_abbr","zip","phone_number","city","county_name","offering_highest_level","region","inst_control","institution_level","sector","fips","chief_admin_name","chief_admin_title","hbcu","primarily_postsecondary","hospital","medical_degree","tribal_college","ein","urban_centric_locale","opeid","offering_highest_degree","currently_active_ipeds","date_closed","duns","title_iv_indicator","offering_undergrad","offering_grad","inst_status","newid","year_deleted","url_school","degree_granting","open_public","postsec_public_active","postsec_public_active_title_iv","inst_system_flag","inst_system_name","reporting_method","inst_category","land_grant","inst_size","inst_alias","url_fin_aid","url_application","cbsa","cbsa_type","csa","necta","comparison_group","longitude","latitude","county_fips","congress_district_id","cc_basic_2010","cc_instruc_undergrad_2010","cc_instruc_grad_2010","cc_undergrad_2010","cc_enroll_2010","cc_size_setting_2010","cc_basic_2000","url_netprice","comparison_group_custom","url_veterans","url_athletes","cc_basic_2015","cc_instruc_undergrad_2015","cc_instruc_grad_2015","cc_undergrad_2015","cc_enroll_2015","cc_basic_2018","cc_instruc_undergrad_2018","cc_instruc_grad_2018","cc_undergrad_2018","cc_enroll_2018","cc_size_setting_2018","cc_basic_2021","cc_instruc_undergrad_2021","cc_instruc_grad_2021","cc_undergrad_2021","cc_enroll_2021","cc_size_setting_2021","cc_size_setting_2015","url_disability_services"
"5194",2021,459578,"Paul Mitchell the School-Milwaukee","11415 W Burleigh Street","WI","53222","8887335285","Wauwatosa","Milwaukee County",2,3,3,1,9,55,"John Kanski","Owner",0,1,-2,0,0,"721620790",21,"04165300",0,1,"-2","928318182",1,1,0,"1",-2,-2,"paulmitchell.edu/milwaukee",0,1,1,1,0,"-2",2,6,2,1," ","paulmitchell.edu/milwaukee/financial-aid","paulmitchell.edu/milwaukee/online-application",33340,1,376,-2,28,-88.055994,43.074156,55079,5505,-2,-1,-1,-1,-1,-1,-2,"paulmitchell.edu/milwaukee/tuition-calculator",2,"paulmitchell.edu/milwaukee/financial-aid/va"," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"https://paul-mitchell-schools-website-lightsail.s3.amazonaws.com/uploads/sites/172/Milwaukee-ADA-Policy-05-2021.pdf"
"5195",2021,459727,"Touro University Worldwide","10601 Calle Lee  #179","CA","90720","8185756800","Los Alamitos","Orange County",9,8,2,4,2,6,"Roy Finaly","CEO",0,1,0,0,0,"133838740",21,"04142500",12,1,"-2","036710782|080306066|785988069",1,1,1,"1",-2,-2,"https://www.tuw.edu/",1,1,1,1,1,"Touro College and University System",1,2,2,2,"TUW","https://www.tuw.edu/admissions/tuition/financial-aid-information/","https://portal.tuw.edu/public/apply.php",31080,1,348,-2,114,-118.057754,33.808683,6059,647,-2,-1,-1,-1,-1,-1,-2,"https://www.tuw.edu/admissions/tuition/financial-aid-information/",2,"https://www.tuw.edu/military/military-tuition-fees/"," ",20,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,18,16,13,7,6,9,-1,"https://www.tuw.edu/students/student-success-center/disability-services/"
"5196",2021,459736,"Touro University California","1310 Club Drive","CA","94592","7076385276","Vallejo","Solano County",9,8,2,4,2,6,"Sarah Sweitzer","Provost and Chief Academic Officer",0,1,0,1,0,"133838740",12,"04142600",13,1,"-2","605909170",1,0,1,"1",-2,-2,"www.tu.edu/",1,1,1,1,1,"Touro College and University System",1,1,2,2,"TUC","studentservices.tu.edu/financialaid/index.html"," ",46700,1,488,-2,154,-122.263949,38.085479,6095,605,-2,-1,-1,-1,-1,-1,-2,"studentservices.tu.edu/HEAAttendCost.html",2,"studentservices.tu.edu/registrar/veterans.html"," ",25,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,25,0,11,0,7,18,-1,"studentservices.tu.edu/learningresources/accomodations.html"
"5197",2021,459745,"The Chicago School of Professional Psychology at Washington DC","901 15th St., NW","DC","20005","2027065000","Washington","District of Columbia",9,2,2,4,2,11,"Michele Nealon","President",0,1,-2,0,0,"800477644",11,"02155306",11,1,"-2","045307430",1,0,1,"1",-2,-2,"https://www.thechicagoschool.edu/washington-dc/",1,1,1,1,1,"The Chicago School of Professional Psychology",1,1,2,1," ","https://www.thechicagoschool.edu/admissions/financial-aid/","https://apply.thechicagoschool.edu/",47900,1,548,-2,156,-77.033071,38.90163,11001,1198,-2,-1,-1,-1,-1,-1,-2,"https://www.thechicagoschool.edu/admissions/financial-aid/funding-your-education/",1,"www.thechicagoschool.edu/why-us/service-members-veterans-dependents/"," ",26,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,26,0,18,0,7,18,-1,"https://www.thechicagoschool.edu/student-life/support-services/"
"5198",2021,459824,"Touro University Nevada","874 American Pacific Drive","NV","89014","7027778687","Henderson","Clark County",9,8,2,4,2,32,"Dr. Andrew Priest","Provost",0,1,0,1,0,"200363127",11,"04142601",11,1,"-2","180279692",1,1,1,"1",-2,-2,"www.tun.touro.edu/",1,1,1,1,1,"Touro College and University System",1,2,2,2," ","https://tun.touro.edu/admissions--aid/financial-aid/","https://tun.touro.edu/admissions--aid/",29820,1,332,-2,154,-115.024012,36.043189,32003,3203,-2,-1,-1,-1,-1,-1,-2,"https://tun.touro.edu/admissions--aid/cost-of-attendance/",1," "," ",25,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,25,20,11,11,6,9,-1,"https://tun.touro.edu/life-at-touro-nevada/academic-success/disability-services/"
"5199",2021,459842,"Herzing University-Kenosha","5800 7th Avenue","WI","53140","8667249144","Kenosha","Kenosha County",8,3,2,4,2,55,"Jeff Hill","President",0,1,0,0,0,"271503981",22,"00962103",20,1,"-2","798683645",1,1,1,"1",-2,-2,"https://www.herzing.edu/",1,1,1,1,1,"Herzing University, LTD.",1,2,2,1," ","https://www.herzing.edu/","https://www.herzing.edu/",16980,1,176,-2,155,-87.820105,42.582628,55059,5501,-2,-1,-1,-1,-1,-1,-2,"https://www.herzing.edu/tuition-financial-aid/net-price-calculator",1,"https://www.herzing.edu/tuition-financial-aid/types-financial-aid/military-veteran-benefits"," ",23,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,26,19,2,7,3,6,-1,"https://www.herzing.edu/services-disabled-students"
"5200",2021,459851,"Herzing University-Brookfield","15895 W Bluemound Rd","WI","53005","2626491710","Brookfield","Waukesha County",8,3,2,4,2,55,"Jeff Hill","President",0,1,0,0,0,"271503981",21,"00962104",20,1,"-2","798683645",1,1,1,"1",-2,-2,"https://www.herzing.edu/",1,1,1,1,1,"Herzing University, LTD.",1,3,2,1," ","https://www.herzing.edu/","https://www.herzing.edu/",33340,1,376,-2,161,-88.110994,43.035738,55133,5505,-2,-1,-1,-1,-1,-1,-2,"https://www.herzing.edu/tuition-financial-aid/net-price-calculator",1,"https://www.herzing.edu/tuition-financial-aid/types-financial-aid/military-veteran-benefits"," ",22,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,26,19,2,5,3,6,-1,"https://www.herzing.edu/services-disabled-students"
"5201",2021,459949,"Texas A&M University-San Antonio","One University Way","TX","78224","2107841000","San Antonio","Bexar County",7,6,1,4,1,48,"Dr. Cynthia Teniente-Matson","President",0,1,0,0,0,"264168896",41,"04248500",20,1,"-2","928546501",1,1,1,"1",-2,-2,"www.tamusa.edu/",1,1,1,1,1,"Texas A&M University System",1,2,2,3,"A&M-SA","www.tamusa.edu/financialaid/index.html","https://www.applytexas.org/adappc/gen/c_start.WBX",41700,1,484,-2,109,-98.52417,29.304762,48029,4823,-2,-1,-1,-1,-1,-1,-2,"www.collegeforalltexans.com/apps/CollegeMoney/",1,"www.tamusa.edu/militaryaffairs/"," ",-2,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,18,10,7,5,3,12,-1,"www.tamusa.edu/studentengagementsuccess/dss/index.html"
"5202",2021,459958,"Fortis Institute","450 N Sam Houston Pkwy E Ste 200","TX","77060","7133320062","Houston","Harris County",3,6,3,2,6,48,"Jeffrey D. Fowler","Campus President",0,1,-2,0,0,"510669055",11,"03493305",40,1,"-2","825437887",1,1,0,"1",-2,-2,"https://www.fortis.edu/",1,1,1,1,1,"Education Affiliates Inc.",2,4,2,1,"All-State Career - Fortis Institute - Houston North","https://www.fortis.edu/admissions/financial-aid.html","https://www.fortis.edu/apply-online.html",26420,1,288,-2,178,-95.395051,29.93744,48201,4829,-2,-1,-1,-1,-1,-1,-2,"https://www.fortis.edu/content/dam/fortis/compliance/netpricecalc/npcalc-fortis_houston_north.htm",2,"https://www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Houston_North_Catalog.pdf"," ",-2,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,10,4,0,4,1,1,-1,"https://www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Houston_North_Catalog.pdf"
"5203",2021,459967,"Southern Careers Institute-Brownsville","935 N. Expressway","TX","78520","5124377500","Brownsville","Cameron County",2,6,3,1,9,48,"Jacob Mayhew","Cheif Executive Officer",0,1,-2,0,0,"742569561",12,"03035305",0,1,"-2","045357357",1,1,0,"1",-2,-2,"www.scitexas.edu/",0,1,1,1,1,"SCI Acquisitions, Inc.",2,6,2,1," ","scitexas.edu/financial-services/","scitexas.edu/admissions/apply-now/",15180,1,154,-2,216,-97.501124,25.936988,48061,4834,-2,-1,-1,-1,-1,-1,-2,"prospect.studentaidprocess.com/saintprospect/(S(ocmfllhcnha2l4egndtg2dgp))/netpricecalculator?corpid=64",2,"www.scitexas.edu/admissions/military-financial-services/"," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.scitexas.edu/admissions/"
"5204",2021,459985,"Southern Careers Institute-Harlingen","1122 Morgan Boulevard","TX","78550","5124377500","Harlingen","Cameron County",2,6,3,1,9,48,"Jacob Mayhew","Chief Executive Officer",0,1,-2,0,0,"742569561",13,"03035306",0,1,"-2","045357357",1,1,0,"1",-2,-2,"www.scitexas.edu/",0,1,1,1,1,"SCI Acquisitions, Inc.",2,6,2,1," ","scitexas.edu/financial-services/","scitexas.edu/admissions/apply-now/",15180,1,154,-2,50,-97.675281,26.20385,48061,4834,-2,-1,-1,-1,-1,-1,-2,"https://prospect.studentaidprocess.com/saintprospect/(S(ocmfllhcnha2l4egndtg2dgp))/netpricecalculator?corpid=64",2,"www.scitexas.edu/admissions/military-financial-services/"," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.scitexas.edu/admissions/"
"5205",2021,459994,"Strayer University-Global Region","1133 15th St NW, Suite 200","DC","20005","8774457180","Washington","District of Columbia",7,2,3,4,3,11,"Andrea Backman","President",0,1,-2,0,0,"520500740",11,"00145900",20,1,"-2","069390466",2,1,1,"1",-2,-2,"www.strayer.edu/",1,1,1,1,1,"Strategic Education, Inc.",1,2,2,4," ","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/",47900,1,548,-2,166,-77.034001,38.90485,11001,1198,-2,-1,-1,-1,-1,-1,-2,"https://strayer.aidcalc.cloud/netprice.htm",2,"www.strayer.edu/admissions/military-assistance"," ",29,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,29,20,7,5,5,12,-1,"www.strayer.edu/student-consumer-information/disability-services"
"5206",2021,460011,"Kenneth Shuler School of Cosmetology-Florence","2443 West Lucas Street","SC","29501","8436793778","Florence","Florence County",2,5,3,1,9,45,"Kenneth Shuler","President/CEO",0,1,-2,0,0,"570739053",23,"03052301",0,1,"-2","018933056",1,1,0,"1",-2,-2,"www.kennethshuler.com/",0,1,1,1,0,"-2",2,6,2,1," ","www.kennethshuler.com/","www.kennethshuler.com/",22500,1,-2,-2,23,-79.80945,34.238425,45041,4507,-2,-1,-1,-1,-1,-1,-2,"kennethshuler.com/wp-content/uploads/2019/04/NPC-FLO-1718.html",2," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.kennethshuler.com/"
"5207",2021,460020,"Fortis College-Columbia","246 Stoneridge Dr Ste 101","SC","29210","8036784800","Columbia","Richland County",3,5,3,2,6,45,"Vincent Femia","Campus President",0,1,-2,0,0,"521590170",12,"01031906",40,1,"-2","962083817",1,1,0,"1",-2,-2,"https://www.fortis.edu/",1,1,1,1,1,"Education Affiliates Inc.",3,4,2,1,"Fortis College - Columbia","https://www.fortis.edu/admissions/financial-aid.html","https://www.fortis.edu/apply-online.html",17900,1,192,-2,178,-81.081809,34.01512,45079,4506,-2,-1,-1,-1,-1,-1,-2,"www.fortis.edu/content/dam/fortis/compliance/netpricecalc/npcalc-fortis_columbia.htm",2,"https://www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Columbia_Catalog.pdf"," ",10,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,10,4,0,4,1,2,-1,"https://www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Columbia_Catalog.pdf"
"5208",2021,460093,"Ross Medical Education Center-Davison","815 S State St","MI","48423","8106581424","Davison","Genesee County",2,3,3,1,9,26,"George Grayeb","Chief Executive Officer",0,1,-2,0,0,"202154596",21,"02339703",0,1,"-2","831756593",1,1,0,"1",-2,-2,"www.rosseducation.edu/",0,1,1,1,1,"Ross Education, LLC",2,6,2,1," ","www.rosseducation.edu/"," ",22420,1,220,-2,55,-83.516551,43.021829,26049,2605,-2,-1,-1,-1,-1,-1,-2,"rosseducation.edu/consumer-info/#npc",2," ","www.rosseducation.edu/consumer-info/",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.rosseducation.edu/"
"5209",2021,460109,"Ross Medical Education Center-Granger","445 E University Dr","IN","46530","5742730304","Granger","St. Joseph County",3,3,3,2,6,18,"George Grayeb","Chief Executive Officer",0,1,-2,0,0,"202154596",13,"02180108",40,1,"-2","021635124",1,1,0,"1",-2,-2,"www.rosseducation.edu/",1,1,1,1,1,"Ross Education, LLC",2,4,2,1," ","www.rosseducation.edu/"," ",43780,1,515,-2,180,-86.174277,41.717835,18141,1802,-2,-1,-1,-1,-1,-1,-2,"rosseducation.edu/consumer-info/#npc",2," ","www.rosseducation.edu/consumer-info/",-2,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,10,4,0,4,1,1,-1,"www.rosseducation.edu/"
"5210",2021,460118,"Ross Medical Education Center-Niles","5555 Youngstown-Warren Rd, Unit 909","OH","44446","3305051436","Niles","Trumbull County",2,3,3,1,9,39,"George Grayeb","Chief Executive Officer",0,1,-2,0,0,"202154596",21,"02533603",0,1,"-2","962182403",1,1,0,"1",-2,-2,"www.rosseducation.edu/",0,1,1,1,1,"Ross Education, LLC",2,6,2,1," ","www.rosseducation.edu/"," ",49660,1,566,-2,52,-80.746465,41.212037,39155,3913,-2,-1,-1,-1,-1,-1,-2,"rosseducation.edu/consumer-info/#npc",2," ","www.rosseducation.edu/consumer-info/",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.rosseducation.edu/"
"5211",2021,460127,"Ross Medical Education Center-Canton","44958 Ford Rd","MI","48187","7344591723","Canton","Wayne County",2,3,3,1,9,26,"George Grayeb","Chief Executive Officer",0,1,-2,0,0,"202154596",21,"02099705",0,1,"-2","962162819",1,1,0,"1",-2,-2,"www.rosseducation.edu/",0,1,1,1,1,"Ross Education, LLC",2,6,2,1," ","www.rosseducation.edu/"," ",19820,1,220,-2,53,-83.482675,42.324442,26163,2611,-2,-1,-1,-1,-1,-1,-2,"rosseducation.edu/consumer-info/#npc",2," ","www.rosseducation.edu/consumer-info/",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.rosseducation.edu/"
"5212",2021,460136,"Pima Medical Institute-Houston","11125 Equity Drive, Suite 100","TX","77041","7137780778","Houston","Harris County",3,6,3,2,6,48,"Philip Heine","Campus Director",0,1,-2,0,0,"860260863",11,"02217118",40,1,"-2","122220973",1,1,0,"1",-2,-2,"pmi.edu/",1,1,1,1,0,"-2",2,4,2,1," "," "," ",26420,1,288,-2,177,-95.562287,29.838306,48201,4802,-2,-1,-1,-1,-1,-1,-2,"https://secure.pmi.edu/npcalc/",2," "," ",10,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,10,4,0,4,1,2,-1,"https://pmi.edu/pdf/consumer-information/applicants-and-students-with-disabilities.aspx"
"5213",2021,460145,"Illinois Media School-Chicago Campus","105 W. Adams, Suite 1900","IL","60602","3128848000","Chicago","Cook County",2,3,3,1,9,17,"Vanessa Hernandez","Director of Compliance and Culture",0,1,-2,0,0,"341527166",11,"03101801",0,1,"-2","130037252",1,1,0,"1",-2,-2,"www.beonair.com/chicago",0,1,1,1,1,"M & S Media Inc.",2,6,2,1," ","www.beonair.com/chicago","www.beonair.com/chicago",16980,1,176,-2,214,-87.631178,41.879215,17031,1707,-2,-1,-1,-1,-1,-1,-2,"beonair.com/locations/chicago/net-price-calculator/",2," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.beonair.com/chicago"
"5214",2021,460172,"Miller-Motte College-STVT-San Antonio","734 SE Military","TX","78216","2107828000","San Antonio","Bexar County",2,6,3,1,9,48,"Rogelio Medina","Executive Director",0,1,-2,0,0,"461749258",11,"02306808",0,1,"-2","008454750",1,1,0,"1",-2,-2,"https://www.stvt.edu/",0,1,1,1,1,"STVT-AAI Education Inc.",2,6,2,1,"South Texas Vo-Tech","https://www.stvt.edu/financial-aid/"," ",41700,1,484,-2,216,-98.4891,29.35599,48029,4820,-2,-1,-1,-1,-1,-1,-2,"https://www.stvt.edu/stvt-san-antonio-net-price-calculator/",2," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"https://www.stvt.edu/consumer-information/"
"5215",2021,460181,"Concorde Career College-Dallas","12606 Greenville Ave Ste 130","TX","75243","4692213400","Dallas","Dallas County",3,6,3,2,6,48,"Erin Henry","Campus President",0,1,-2,0,0,"431440321",11,"00887101",40,1,"-2","193571114",1,1,0,"1",-2,-2,"https://www.concorde.edu/campus/dallas-texas",1,1,1,1,1,"Concorde Career Colleges Inc.",2,4,2,1," ","https://www.concorde.edu/admissions/financial-aid","https://www.concorde.edu/campus/dallas-texas",19100,1,206,-2,179,-96.741711,32.91856,48113,4832,-2,-1,-1,-1,-1,-1,-2,"https://enroll.myconcorde.edu/Npc",2,"https://www.concorde.edu/admissions/resources/military"," ",10,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,10,4,0,4,1,2,-1,"webdoc.concorde.edu/webdocs/TXDAL-Catalog.pdf"
"5216",2021,460190,"Concorde Career Institute-Orlando","3444 McCrory Place","FL","32803","4078123060","Orlando","Orange County",3,5,3,2,6,12,"Sam Lynn","Campus President",0,1,-2,0,0,"431440321",11,"02089601",40,1,"-2","193571114",1,1,0,"1",-2,-2,"https://www.concorde.edu/campus/orlando-florida",1,1,1,1,1,"Concorde Career Colleges Inc.",2,4,2,1," ","https://www.concorde.edu/admissions/financial-aid","https://www.concorde.edu/campus/orlando-florida",36740,1,422,-2,180,-81.340421,28.55984,12095,1207,-2,-1,-1,-1,-1,-1,-2,"https://enroll.myconcorde.edu/Npc",2,"https://www.concorde.edu/admissions/resources/military"," ",10,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,10,4,0,4,1,1,-1,"webdoc.concorde.edu/webdocs/FLORL-Catalog.pdf"
"5217",2021,460206,"Concorde Career College-San Antonio","4803 NW Loop 410","TX","78229","2104282000","San Antonio","Bexar County",3,6,3,2,6,48,"Eddie Kreiner","Campus President",0,1,-2,0,0,"430914033",11,"02361602",40,1,"-2","193571114",1,1,0,"1",-2,-2,"https://www.concorde.edu/campus/san-antonio-texas",1,1,1,1,1,"Concorde Career Colleges Inc.",2,4,2,1," ","https://www.concorde.edu/admissions/financial-aid","https://www.concorde.edu/campus/san-antonio-texas",41700,1,484,-2,179,-98.582351,29.49003,48029,4820,-2,-1,-1,-1,-1,-1,-2,"https://enroll.myconcorde.edu/Npc",2,"https://www.concorde.edu/admissions/resources/military"," ",10,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,10,4,0,4,1,2,-1,"webdoc.concorde.edu/webdocs/TXSAN-Catalog.pdf"
"5218",2021,460349,"Johnson & Wales University-Online","8 Abbott Park Pl","RI","02903","4015981000","Providence","Providence County",9,1,2,4,2,44,"Marie Bernardo-Sousa, LP.D.","President- Providence Campus",0,1,-2,0,0,"050306206",12,"00340400",12,1,"-2","055181036",2,1,1,"1",-2,-2,"https://online.jwu.edu/?_ga=2.36357734.752362341.1629739669-391300583.1600981500",1,1,1,1,1,"Johnson & Wales University",1,2,2,2," ","https://online.jwu.edu/financial-aid","https://online.jwu.edu/apply-step-1",39300,1,148,77200,115,-71.41277,41.819956,44007,4402,-2,-1,-1,-1,-1,-1,-2,"https://online.jwu.edu/net-price-calculator",1,"https://online.jwu.edu/financial-aid/military"," ",32,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,18,19,7,5,5,9,-1,"https://online.jwu.edu/student-services/academic-resources"
"5219",2021,460376,"Fairfax University of America","4401 Village Drive","VA","22030-0000","7035917042","Fairfax","Fairfax County",7,5,2,4,2,51,"Ahmed Alwani","President",0,1,0,0,0,"541954969",21,"04144000",20,1,"-2","828126453",1,1,1,"1",-2,-2,"https://www.fxua.edu/",1,1,1,1,0,"-2",1,2,2,1," ","https://www.fxua.edu/admissions-aid/financial-aid/","https://portal.fxua.edu/application/",47900,1,548,-2,143,-77.347751,38.84905,51059,5111,-2,-1,-1,-1,-1,-1,-2,"https://www.fxua.edu/admissions-aid/financial-aid/federal-financial-aid/net-price-calculator/",2,"https://www.fxua.edu/admissions-aid/financial-aid/veterans/"," ",-2,-1,-1,-1,-1,28,-1,-1,-1,-1,-1,22,14,4,10,6,6,-1,"https://www.fxua.edu/student-life/services/students-with-accommodation-services-sas/"
"5220",2021,460385,"Geisinger-Lewistown Hospital School of Nursing","400 Highland Avenue","PA","17044","71724279307206","Lewistown","Mifflin County",4,2,2,2,5,42,"MaryAnn Brown","Director",0,1,-2,0,0,"231352187",32,"04175900",0,1,"-2","010583649",1,1,0,"1",-2,-2,"https://www.geisinger.org/health-professions/glh-nursing",0,1,1,1,1,"Lewistown Hospital",1,6,2,1," ","https://www.geisinger.org/health-professions/glh-nursing/geisinger-lewistown-hospital-school-of-nursing/financial-aid","https://www.geisinger.org/health-professions/glh-nursing/geisinger-lewistown-hospital-school-of-nursing/application-prospective-students",30380,2,-2,-2,10,-77.567654,40.619424,42087,4212,-2,-1,-1,-1,-1,-1,-2,"https://www.geisinger.org/health-professions/glh-nursing/geisinger-lewistown-hospital-school-of-nursing/net-price-calculator",2," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"https://www.geisinger.org/-/media/OneGeisinger/pdfs/ghs/education/nursing-education/2019-fall-handbook-rev-1-01102020.pdf?la=en"
"5221",2021,460394,"Moreno Valley College","16130 Lasselle St","CA","92551","9515716100","Moreno Valley","Riverside County",4,8,1,2,4,6,"Dr. Robin Steinback","President",0,1,-2,0,0,"330831357",21,"04173500",40,1,"-2","110235335",1,1,0,"1",-2,-2,"www.mvc.edu/",1,1,1,1,1,"California Community College System",1,4,2,3," ","www.mvc.edu/services/sfs/","www.mvc.edu/services/ar/apply.cfm",40140,1,348,-2,64,-117.20271,33.88744,6065,641,-2,-1,-1,-1,-1,-1,-2,"https://misweb.cccco.edu/npc/962/npcalc.htm",2,"www.mvc.edu/services/veterans/"," ",5,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,2,1,0,1,1,3,-1,"www.mvc.edu/services/dsps"
"5222",2021,460455,"Onondaga School of Therapeutic Massage-Rochester","302 N Goodman St Ste 200","NY","14607","5852410070","Rochester","Monroe County",2,2,3,1,9,36,"Douglas Van DElia","Owner",0,1,-2,0,0,"161523191",12,"04155301",0,1,"-2","004048042",5,1,0,"1",-2,-2,"www.ostm.edu/",0,1,1,2,0,"-2",2,6,2,1," ","ostm.edu/admissions/financial-aid-funding/","www.ostm.edu/pdfs/admissions/applicationforadmission.pdf",40380,1,464,-2,-1,-77.584781,43.159086,36055,3625,-2,-1,-1,-1,-1,-1,-2,"www.ostm.edu/netpricecalc/npcalc.htm",-1," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"ostm.edu/admissions/faq/"
"5223",2021,460464,"Norco College","2001 Third St","CA","92860","9513727000","Norco","Riverside County",3,8,1,2,4,6,"Dr. Monica Green","President",0,1,-2,0,0,"330831357",21,"04176100",40,1,"-2","110253833",1,1,0,"1",-2,-2,"www.norcocollege.edu/Pages/index.aspx",1,1,1,1,1,"California Community College System",1,4,2,3," ","www.norcocollege.edu/services/enrollment/sfs","https://www.opencccapply.net/uPortal/f/u63l1s1000/normal/render.uP",40140,1,348,-2,64,-117.570212,33.917387,6065,642,-2,-1,-1,-1,-1,-1,-2,"https://misweb.cccco.edu/npc/963/npcalc.htm",2,"www.norcocollege.edu/services/enrollment/vrc/Pages/index.aspx"," ",2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,2,1,0,1,1,3,-1,"www.norcocollege.edu/services/drc/Pages/index.aspx"
"5224",2021,460482,"Dorsey College-Saginaw","4390 Bay Rd","MI","48603","9892491926","Saginaw","Saginaw County",2,3,3,1,9,26,"Kim Peck","Chief Administrative Officer",0,1,-2,0,0,"381998422",22,"00469208",0,1,"-2","963370098",1,1,0,"1",-2,-2,"www.dorsey.edu/",0,1,1,1,1,"Dorsey School of Business Holdings Inc.",1,6,2,1,"Dorsey College- Saginaw","www.dorsey.edu/financial-aid.php","www.dorsey.edu/tech-school-application.php",40980,1,474,-2,14,-83.973056,43.47055,26145,2605,-2,-1,-1,-1,-1,-1,-2,"www.dorsey.edu/npcalc.htm",2," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.dorsey.edu/admissions.php"
"5225",2021,460516,"Milan Institute of Cosmetology-La Quinta","78-900 Highway 111","CA","92253","7077715520","La Quinta","Riverside County",2,8,3,1,9,6,"Gary Yasuda","President",0,1,-2,0,0,"751640547",21,"02248210",0,1,"-2","961595779",1,1,0,"1",-2,-2,"www.milaninstitute.edu/",0,1,1,1,1,"Milan Institute",2,6,2,1," ","www.milaninstitute.edu/","www.milaninstitute.edu/",40140,1,348,-2,26,-116.288341,33.711954,6065,636,-2,-1,-1,-1,-1,-1,-2,"solutions.campusivy.com/Apps/NPC/NPCWizard/Wizard?institutionId=12600",2," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.milaninstitute.edu/"
"5226",2021,460525,"Milan Institute-Boise","9050 W. Overland Rd. Suite 200","ID","83709","2089658140","Boise","Ada County",1,7,3,1,9,16,"Gary Yasuda","President",0,1,-2,0,0,"751640547",12,"03422303",0,1,"-2","961595720",1,1,0,"1",-2,-2,"www.milaninstitute.edu/",0,1,1,1,1,"Milan Institute",2,6,2,1," ","www.milaninstitute.edu/","www.milaninstitute.edu/",14260,1,147,-2,54,-116.295195,43.59086,16001,1601,-2,-1,-1,-1,-1,-1,-2,"solutions.campusivy.com/Apps/NPC/NPCWizard/Wizard?institutionId=12600",2," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.milaninstitute.edu/"
